temperature,rainfall,humidity
34.7,13.2,22
-5.9,159.3,93
37.7,88.7,52
-4.4,109.4,90
-2.5,180.7,98
-7.2,135.6,81
-8.9,102.5,94
-4.3,103.0,70
34.2,126.2,81
3.6,46.2,37
-5.2,155.3,23
-5.9,3.6,51
2.6,1.2,20
38.9,169.0,81
-9.8,66.5,99
32.8,22.1,59
27.0,62.9,43
7.5,34.3,57
7.1,152.8,100
1.6,184.2,66
2.0,85.5,61
-3.3,68.7,69
16.8,58.8,44
21.3,51.8,80
13.0,44.2,53
-6.5,75.6,45
10.8,62.1,100
2.0,149.1,58
32.5,194.6,70
19.0,194.7,58
25.7,82.3,64
28.8,110.6,22
0.3,87.7,58
5.8,66.3,48
31.1,190.0,97
21.6,18.0,56
11.5,141.3,73
-7.9,72.4,53
1.0,182.1,85
22.3,57.1,26
1.6,22.3,23
33.5,82.2,36
12.3,45.8,29
38.5,82.2,35
10.4,88.4,42
23.9,84.0,35
-4.9,143.0,43
36.2,29.9,45
14.2,18.8,77
-0.5,122.7,80
33.6,187.6,32
38.2,13.7,23
-1.8,45.2,45
26.4,66.0,30
25.0,123.8,47
36.9,153.4,64
-4.3,128.5,23
20.1,107.4,69
-10.0,177.9,81
-2.4,54.7,21
-1.3,15.8,78
-9.8,138.9,24
-5.1,57.8,96
26.9,159.1,92
34.4,39.4,88
-7.1,58.0,38
37.1,26.1,44
33.1,9.3,26
5.2,9.6,69
21.9,24.5,94
36.9,198.5,80
1.1,139.5,59
10.4,82.0,53
17.3,167.2,41
-0.8,19.4,69
15.9,105.7,78
23.0,195.0,77
28.6,151.5,88
23.3,73.5,30
32.6,7.4,76
-7.9,110.2,55
-7.8,24.6,65
24.8,126.3,51
7.6,168.2,32
0.2,111.8,35
13.1,94.0,36
38.5,195.9,74
36.9,142.4,63
35.1,74.8,33
1.9,103.4,95
8.8,165.0,38
34.2,75.5,39
-6.8,69.2,22
17.4,14.2,91
30.5,85.7,44
32.8,104.4,41
29.2,119.0,21
27.5,92.1,63
31.7,137.1,50
30.5,188.5,94
37.0,130.4,81
30.0,87.7,60
1.8,56.1,99
36.8,41.3,44
0.7,105.4,62
16.0,82.5,77
-1.5,177.0,72
28.9,57.9,34
26.0,62.7,47
36.0,15.5,98
-2.4,153.5,100
-9.3,145.4,56
36.1,159.2,83
-9.9,81.7,91
27.8,137.2,34
14.5,8.2,89
17.1,122.6,35
27.4,67.9,77
8.2,11.6,54
-0.8,41.5,67
4.2,145.0,61
-9.4,190.9,25
29.6,84.2,65
5.1,182.2,41
12.4,100.0,70
19.6,84.9,34
2.5,125.7,78
30.9,154.2,20
2.6,18.1,74
37.1,76.0,55
-1.9,118.4,70
15.6,26.8,100
25.8,122.9,79
7.2,42.0,72
11.7,191.7,21
22.9,197.3,81
-8.8,193.3,40
11.6,94.9,62
16.1,86.0,79
-5.6,57.8,39
33.1,29.0,83
-9.9,134.3,38
-1.5,85.9,67
25.6,133.0,82
36.1,69.8,57
-0.8,126.2,86
19.0,3.1,92
38.2,48.2,85
30.1,5.5,24
33.6,0.2,97
2.2,102.8,36
-4.0,75.5,25
-7.0,62.4,65
-4.5,56.6,68
34.0,148.9,25
17.1,57.4,25
-8.3,97.4,52
23.5,177.9,42
22.5,66.0,33
1.8,193.4,49
37.0,69.8,67
11.6,161.2,85
17.0,15.9,89
2.5,12.6,98
0.3,28.9,29
-8.6,163.8,25
35.5,125.1,84
-7.2,108.8,57
-5.5,156.5,56
16.3,172.4,76
29.4,44.6,80
6.8,142.4,94
15.2,159.1,97
19.1,59.0,49
13.7,158.7,41
38.0,74.6,60
6.7,63.8,67
37.5,159.3,92
-3.3,14.1,49
22.0,114.6,26
33.9,102.7,81
25.5,173.5,60
13.6,113.5,76
24.1,104.5,87
-7.0,15.9,49
24.8,108.4,74
5.3,25.5,39
-6.8,14.1,33
35.1,136.2,40
-1.3,146.1,93
29.2,179.9,36
15.4,180.1,29
11.5,185.0,84
26.5,155.1,100
36.9,103.6,37
-5.8,164.7,76
1.6,86.3,40
14.3,95.3,72
5.2,135.2,64
17.5,11.8,99
20.6,163.1,23
7.2,23.2,74
18.9,126.8,51
38.7,42.6,74
12.2,143.8,98
24.6,179.4,35
-7.9,156.6,48
16.4,123.4,21
12.2,11.3,31
-2.1,1.9,33
33.7,14.1,69
16.2,125.4,64
10.3,127.7,54
1.8,127.7,33
10.6,39.8,30
26.4,192.5,86
2.8,172.0,60
-5.7,105.6,26
14.9,46.4,98
26.5,75.0,78
33.3,80.1,71
31.7,179.6,74
30.2,30.5,37
17.9,196.7,92
10.4,86.6,84
23.2,154.1,49
19.7,156.9,52
10.3,191.0,94
27.2,125.1,28
16.2,81.3,58
9.6,102.7,85
-7.2,188.4,54
10.6,132.3,32
26.7,29.0,88
37.9,20.1,85
12.7,82.8,69
37.3,179.5,31
15.2,169.0,45
36.1,132.2,79
-1.7,10.7,48
22.4,39.7,54
25.4,45.3,28
6.8,135.8,39
-1.4,92.9,81
-5.0,0.3,39
-2.5,177.0,28
25.8,136.5,49
10.3,75.6,67
0.7,153.7,42
35.9,177.8,44
14.1,114.8,63
12.1,166.6,30
23.0,156.1,59
31.0,63.5,57
-2.2,136.2,44
8.9,39.0,32
-0.1,38.1,72
22.7,149.2,27
6.3,109.3,20
29.1,17.7,48
32.2,79.8,35
20.5,56.5,88
15.4,194.3,88
35.1,197.5,89
15.0,0.6,90
13.5,66.4,47
3.5,35.9,63
18.1,139.6,75
16.3,104.6,76
30.5,175.1,40
10.0,117.5,45
15.3,9.9,92
16.6,167.2,49
18.8,100.7,57
38.6,81.4,25
26.2,140.8,62
18.9,14.6,55
31.0,176.2,62
26.1,179.1,40
9.3,57.1,91
20.6,118.0,27
-9.0,140.1,43
27.7,196.5,76
-8.3,20.6,68
27.3,17.5,40
-5.7,26.4,20
21.8,135.7,29
30.6,135.4,77
29.3,103.7,90
-0.8,144.1,53
7.5,176.2,84
6.3,72.8,31
-3.5,186.4,50
20.2,21.5,96
-0.7,67.1,43
-6.8,154.2,46
33.3,69.0,22
2.7,152.5,80
37.0,115.3,34
31.7,100.5,23
3.5,55.5,24
11.4,169.8,91
-6.9,54.4,97
24.7,133.8,70
-1.2,181.9,83
13.6,94.2,34
-3.7,99.3,24
-1.8,6.1,89
0.2,127.0,98
1.6,139.7,30
37.0,168.3,72
19.6,35.7,95
37.0,190.8,57
-5.6,199.6,46
38.4,61.6,80
1.9,83.8,76
8.0,196.2,88
-9.0,32.0,91
16.9,25.1,57
12.5,24.9,90
23.1,70.5,48
-4.0,52.7,48
-6.5,61.8,61
37.4,3.5,62
12.1,58.4,67
15.5,114.9,67
1.2,175.1,44
0.3,175.9,20
28.3,176.4,100
2.2,137.7,97
38.9,128.0,85
-4.3,125.9,27
38.0,194.0,70
-9.6,11.9,26
8.2,184.4,29
25.0,83.0,25
28.3,38.1,41
2.6,74.5,46
10.7,38.6,55
1.7,191.7,75
36.4,121.2,88
30.5,163.2,44
31.8,10.1,96
9.1,56.1,48
-8.8,59.4,90
-6.1,59.7,92
27.5,111.9,34
24.4,198.9,23
11.0,31.9,73
-9.1,89.2,62
12.1,118.1,25
3.0,136.7,45
9.5,49.5,29
-5.2,33.6,21
-2.7,186.9,86
39.7,17.8,86
20.1,107.6,86
6.9,150.0,96
31.6,45.4,26
24.8,44.3,49
17.2,112.1,84
14.4,73.1,77
12.9,138.7,75
-6.8,193.2,60
19.9,114.9,87
7.8,83.0,92
7.9,104.0,52
7.4,47.2,39
13.0,129.2,81
4.5,115.4,31
-9.0,8.0,30
34.2,26.1,60
37.3,174.7,99
-8.0,125.0,68
25.0,7.3,20
1.3,65.0,20
4.7,127.2,34
1.5,81.4,92
23.1,191.6,46
-9.7,108.6,34
13.4,0.4,23
-9.5,32.2,37
5.9,28.5,29
-9.4,93.8,35
29.3,124.8,64
24.1,7.1,22
19.1,62.7,40
-5.5,54.6,72
24.4,159.3,41
11.7,160.9,66
-2.7,45.6,70
31.8,30.9,40
3.5,183.8,67
6.2,133.3,71
9.5,181.3,68
30.3,19.2,35
-7.1,21.5,84
29.5,29.1,91
-1.8,4.8,91
1.0,119.3,93
32.8,136.9,46
23.6,8.9,83
14.7,85.6,52
18.5,79.1,44
1.3,24.9,93
24.3,113.1,93
-0.4,48.8,50
33.7,97.8,81
6.9,180.9,76
-3.1,185.4,32
32.4,99.5,26
18.2,120.3,33
3.7,136.2,22
19.6,76.6,54
-6.1,32.2,55
27.7,13.8,53
13.9,190.6,60
30.7,140.2,86
36.0,40.0,94
-3.1,24.6,41
1.4,33.6,71
1.7,160.6,37
-9.7,90.9,30
12.6,13.8,55
6.9,166.0,41
30.0,82.1,58
37.0,178.3,31
-8.0,180.6,34
3.5,75.4,97
19.6,142.4,64
3.2,177.5,80
12.9,60.5,29
4.5,33.8,99
16.0,79.1,57
38.5,156.4,99
10.5,85.1,67
6.2,10.3,83
39.5,145.9,37
10.3,152.0,82
7.0,180.6,59
36.6,184.3,41
22.0,1.6,79
10.7,183.6,47
35.3,83.3,46
2.8,100.2,34
1.3,73.8,40
14.2,100.0,78
27.2,151.1,29
4.1,194.0,91
-0.1,11.8,46
6.0,115.4,100
23.0,62.0,94
6.2,94.8,32
-1.8,2.5,49
4.5,144.5,66
35.2,177.6,96
16.6,12.1,37
29.9,23.9,80
-8.0,53.3,40
16.1,96.0,37
-1.8,51.9,57
21.0,162.2,72
20.1,122.6,20
28.2,184.7,31
-6.8,26.4,27
39.8,121.2,80
36.4,85.3,40
25.9,134.9,52
-9.9,71.6,71
-3.5,145.0,72
28.1,154.5,63
21.0,18.2,62
31.7,133.8,59
39.5,117.0,64
2.3,108.8,29
18.1,183.9,37
18.3,91.3,26
1.2,174.9,98
-4.0,198.9,69
-1.7,11.9,37
39.5,38.7,42
-4.7,161.7,55
25.7,178.1,98
1.6,172.4,68
-6.1,66.2,45
6.5,53.4,97
7.0,100.8,21
28.9,164.1,91
24.5,166.9,66
-3.5,35.0,84
26.9,76.0,51
26.4,190.2,98
37.1,86.4,97
35.7,114.3,85
-7.5,119.9,83
36.5,30.7,24
10.7,99.9,61
2.8,166.7,88
10.1,60.1,51
-2.9,15.4,89
34.6,192.5,39
-6.9,177.3,22
24.8,106.3,75
13.2,132.3,26
10.5,147.6,68
30.1,131.7,60
11.4,56.3,96
10.7,183.2,29
1.0,40.8,29
-2.4,38.9,95
33.2,159.0,98
1.0,138.8,39
22.6,121.3,60
18.8,128.1,53
39.9,149.5,49
25.2,161.2,29
34.4,190.3,60
-6.7,30.7,79
13.9,99.9,87
34.3,188.0,61
-7.9,101.3,30
18.0,80.4,66
6.8,107.1,21
12.0,47.7,78
19.5,56.1,54
-8.4,132.2,40
4.1,155.6,99
28.6,111.8,60
18.6,42.8,87
-9.4,23.1,87
19.1,68.4,75
9.1,28.2,97
-8.1,47.9,38
10.2,65.8,87
0.9,90.8,68
2.3,197.5,98
17.8,108.6,27
10.6,135.2,21
18.3,98.6,87
28.7,51.5,77
25.9,34.9,26
20.8,119.2,33
10.7,180.2,39
3.4,85.8,88
4.2,181.1,40
5.4,58.5,56
21.0,187.2,30
16.6,199.0,24
27.9,59.5,40
33.5,156.4,31
-9.2,74.7,62
29.1,107.0,64
30.2,129.5,41
19.7,174.2,89
-1.7,20.7,22
24.0,181.6,89
18.0,109.6,30
12.1,65.8,45
15.3,184.2,35
25.4,160.4,77
29.7,82.5,36
35.2,15.6,23
-3.4,183.5,48
9.7,4.1,33
32.3,156.1,73
29.9,29.6,82
2.3,24.5,92
-3.8,99.2,87
4.7,33.4,86
15.8,95.7,55
10.2,56.2,59
38.6,104.9,86
25.3,40.8,47
16.4,112.4,74
18.6,168.8,55
26.1,199.7,92
-9.2,80.1,43
24.4,33.4,78
28.1,166.8,73
-0.8,117.5,100
27.8,58.8,96
16.1,194.1,25
28.8,173.8,77
-7.1,132.7,52
36.1,163.9,47
6.2,53.5,26
2.6,61.9,25
26.8,14.6,81
11.0,150.1,21
24.3,154.2,45
10.8,35.5,42
26.6,154.4,78
37.6,191.4,42
-8.2,123.9,84
-8.7,51.2,63
27.8,61.5,46
27.4,23.7,53
-4.7,31.0,47
21.1,165.7,90
26.4,189.4,71
-9.4,45.5,80
34.1,51.8,83
35.5,135.1,86
0.3,197.6,100
34.9,49.1,27
4.3,109.4,72
36.5,181.7,44
31.4,54.8,46
21.4,132.5,29
21.7,15.6,22
18.1,84.0,72
7.7,36.5,34
20.2,144.0,76
37.8,125.1,28
3.9,25.2,64
-3.3,89.4,87
-4.2,101.8,40
0.2,151.4,87
-5.2,89.1,54
2.6,108.2,88
4.0,170.1,50
10.9,129.9,99
39.2,138.1,87
-4.0,170.4,45
20.2,177.0,32
16.8,129.2,25
-9.3,143.8,22
27.1,188.0,57
12.3,128.0,25
38.9,38.3,46
32.9,12.8,60
20.0,17.6,83
-6.8,8.4,70
23.6,30.4,40
22.1,20.6,61
23.3,96.7,64
-2.4,149.7,100
39.6,107.6,38
31.9,147.0,83
29.5,84.5,34
12.6,150.4,78
22.7,11.0,92
22.9,176.7,61
39.6,140.2,88
-9.3,72.6,89
5.9,37.4,60
23.1,79.1,68
-7.2,57.8,53
-4.4,29.2,100
12.4,134.6,38
32.9,44.7,40
20.7,46.8,79
7.5,0.3,21
-3.9,146.4,40
-0.2,82.6,93
10.0,138.0,53
25.3,157.5,92
-4.5,97.2,28
26.7,126.0,45
20.8,36.3,65
28.6,54.7,61
-8.6,121.7,68
29.5,2.9,73
19.8,108.1,64
37.6,56.0,100
39.2,36.0,35
18.3,153.4,59
16.2,165.3,61
18.3,65.0,99
-6.5,98.8,69
5.9,25.0,22
34.7,11.8,94
8.8,43.6,49
6.2,13.8,34
38.8,141.7,74
17.5,31.3,67
3.3,2.1,85
14.9,125.9,34
35.0,69.7,81
-6.1,120.4,99
22.7,5.8,76
-5.6,82.7,32
30.5,37.1,39
15.7,108.4,74
8.6,109.4,50
-8.2,107.5,53
11.0,148.2,48
-5.3,139.6,88
32.6,131.3,58
12.3,91.9,91
24.5,11.6,99
10.7,196.6,45
25.7,99.5,34
-2.9,150.0,72
-9.0,15.8,52
-5.9,42.4,56
0.7,175.6,54
-5.8,151.2,49
-5.1,2.0,33
32.2,135.4,33
2.0,1.5,95
23.6,160.9,21
10.0,96.2,43
-4.6,83.4,68
28.9,116.2,21
17.1,178.2,65
18.0,189.0,75
-6.6,168.3,89
34.2,43.1,42
0.6,198.2,74
1.1,88.6,20
8.5,147.8,81
2.0,95.6,50
26.3,74.9,71
15.4,127.0,85
36.8,105.1,28
38.1,157.0,43
0.3,178.0,80
25.0,24.6,24
17.7,195.3,20
22.8,175.6,38
35.1,154.5,79
15.2,161.8,66
-5.8,70.7,89
1.4,191.8,34
25.3,34.0,36
29.3,73.7,78
-0.8,71.0,62
22.5,69.3,95
39.9,127.2,62
37.5,100.7,40
19.9,59.5,90
-5.4,87.1,47
35.1,108.3,46
14.6,123.7,85
-6.4,198.6,24
23.7,168.0,89
2.1,62.4,31
28.8,174.0,60
3.1,47.7,32
37.4,81.6,90
6.8,127.9,78
38.4,163.6,41
14.0,1.9,95
36.3,134.7,25
10.6,114.8,91
9.7,101.1,45
29.5,184.7,27
1.6,120.7,72
31.4,125.6,27
20.0,123.6,21
23.8,106.8,76
32.5,22.9,55
0.0,163.8,27
20.4,192.2,81
20.2,62.8,33
18.8,25.2,42
-9.6,146.2,86
24.4,69.0,61
30.1,99.0,50
-3.1,139.2,64
-4.6,96.7,45
26.6,29.7,93
10.9,44.7,42
-9.4,5.4,40
39.2,30.4,46
-5.8,90.9,55
13.9,23.0,32
19.5,62.9,61
-0.5,67.8,87
-0.3,171.5,59
4.3,60.3,57
18.1,125.9,44
17.0,77.9,94
27.4,20.9,62
-4.7,159.2,88
39.2,161.1,44
31.4,37.4,39
27.3,142.7,66
7.0,137.6,86
3.3,11.6,59
3.1,102.5,61
30.3,64.5,71
18.0,37.2,32
12.6,45.1,95
35.1,113.3,64
7.4,31.8,63
13.3,117.7,23
-2.6,90.6,98
-3.0,56.3,61
16.3,198.0,21
23.1,166.4,64
33.1,159.4,69
35.4,2.3,51
21.5,160.9,76
39.5,84.5,91
-6.0,153.0,63
6.5,129.4,38
1.3,12.8,32
29.6,61.6,26
-8.7,15.4,91
22.7,141.0,84
21.0,62.1,100
30.0,136.7,75
37.3,121.6,21
21.6,12.6,99
26.2,20.8,92
13.9,11.4,83
32.3,192.1,80
35.8,179.4,99
6.6,185.7,44
35.8,16.8,78
27.1,100.4,52
2.4,168.5,74
33.0,0.9,57
2.8,73.0,88
-5.2,141.9,32
26.1,64.1,85
33.6,74.6,93
7.8,24.7,32
-6.0,60.4,29
21.3,3.3,97
21.2,129.4,47
38.8,89.2,57
22.4,186.8,53
27.2,107.9,22
1.3,35.7,48
37.0,19.7,29
14.1,70.6,73
15.5,178.4,25
38.9,56.3,23
22.9,163.9,85
20.0,45.4,41
19.5,112.7,56
4.2,86.4,30
23.9,63.6,20
31.3,52.4,73
-2.7,70.1,27
35.8,15.4,49
-0.9,147.3,66
33.6,170.0,96
20.4,111.6,91
32.1,4.1,63
21.7,180.3,37
23.5,51.3,35
34.7,126.7,72
-7.5,28.6,46
22.7,101.6,31
5.5,148.6,38
10.2,41.0,41
28.1,84.5,70
6.9,95.0,60
19.0,124.2,100
4.4,41.9,30
-1.6,1.6,43
-6.7,65.0,42
34.5,45.2,98
31.4,81.3,99
39.9,182.3,52
20.2,169.8,47
36.3,184.1,88
18.1,76.3,45
30.1,154.8,24
13.3,184.8,51
8.2,55.0,22
10.5,181.7,64
33.9,171.3,85
36.0,183.6,73
37.8,15.8,84
38.8,116.2,76
10.0,175.5,72
6.8,41.7,55
-9.8,106.5,53
10.1,79.4,48
-1.8,89.6,99
-2.0,84.2,59
5.3,18.7,98
20.3,164.6,88
-4.1,66.0,20
-0.9,186.0,87
33.7,34.9,42
13.2,13.1,92
26.3,153.2,78
17.3,49.0,87
38.2,33.0,60
14.4,83.8,97
26.7,90.6,25
16.8,86.7,35
7.7,48.9,38
34.9,128.6,80
10.1,27.6,95
0.1,85.8,96
4.8,44.1,43
6.2,102.6,24
29.7,30.6,24
-3.2,132.7,48
19.4,62.5,86
-8.1,65.2,38
6.6,7.1,26
3.2,16.6,29
24.0,152.0,33
28.8,166.8,81
36.4,76.6,46
10.9,28.6,65
17.7,86.8,76
1.7,27.3,23
30.8,18.7,75
19.5,109.2,83
4.5,156.3,75
4.7,189.5,90
-4.2,110.7,88
28.6,88.9,34
32.9,114.4,43
22.4,160.1,77
5.6,30.6,82
13.2,86.4,90
-1.2,47.9,63
19.0,169.2,49
10.9,180.3,93
-2.5,84.8,53
-0.6,191.5,24
35.5,171.3,20
35.3,145.4,71
38.5,48.3,61
-5.2,67.8,78
9.0,99.2,73
10.0,178.5,64
-1.3,174.0,61
-0.8,85.7,70
9.7,156.3,43
8.3,171.3,24
-9.3,185.4,48
28.7,19.3,29
3.7,89.0,62
1.8,85.8,81
13.3,154.5,79
-7.5,72.9,81
21.2,7.0,97
27.6,25.8,20
-3.8,182.5,55
-4.9,192.4,68
-3.0,64.0,36
-0.6,129.3,50
36.2,51.1,92
12.5,178.9,85
18.7,28.7,55
19.6,161.0,36
38.6,120.3,73
2.8,144.7,25
39.4,178.8,84
39.8,12.9,34
37.7,114.1,59
-6.9,193.1,25
23.5,194.7,55
31.9,67.3,63
27.2,16.6,29
29.8,56.2,48
6.9,112.9,36
37.1,90.9,86
5.8,11.9,40
28.3,114.7,39
11.3,86.2,77
27.1,190.3,95
-3.3,77.8,49
6.5,175.1,100
10.1,47.2,68
6.8,104.3,58
-5.4,179.1,48
15.3,76.1,88
29.5,182.3,68
33.9,163.1,79
4.1,93.0,26
27.8,182.4,65
33.4,95.6,89
-10.0,50.3,64
7.2,104.5,69
30.9,166.8,100
29.7,31.1,76
21.9,158.2,63
10.0,194.1,78
32.2,135.5,23
-0.7,22.5,59
-4.3,87.7,40
27.5,156.7,79
1.3,165.5,73
28.4,109.8,26
19.1,113.2,95
17.9,61.8,86
22.7,45.8,83
10.1,88.3,63
20.4,68.1,60
0.2,144.3,38
14.6,116.2,43
1.4,146.5,29
0.8,113.8,71
14.4,155.5,75
32.0,168.9,74
24.6,120.2,54
1.8,130.3,33
9.0,45.5,70
9.9,69.6,87
36.4,33.2,37
1.0,130.1,78
33.8,132.0,95
18.8,59.0,82
-1.8,157.1,61
36.9,44.8,76
-7.8,64.1,50
11.7,147.1,82
-6.2,85.7,20
17.8,101.3,87
17.7,98.3,42
-8.5,141.4,36
33.3,157.2,100
39.6,120.0,52
18.8,4.9,49
36.0,180.8,94
26.8,165.8,56
-4.4,95.5,73
23.4,95.3,25
30.2,74.0,36
4.8,36.9,72
6.7,194.0,68
35.4,119.6,63
-2.7,119.3,27
13.8,99.9,62
-5.6,83.1,53
7.8,40.8,50
20.3,69.4,21
37.8,159.0,77
23.4,74.5,33
39.5,71.0,99
-3.1,80.1,79
7.9,89.6,42
12.8,177.2,53
39.8,154.4,83
12.3,142.9,69
-8.9,1.6,62
22.8,37.9,100
14.3,143.2,51
34.8,155.6,30
3.9,72.0,21
8.3,8.0,98
9.6,125.8,20
5.1,159.3,84
18.7,193.5,92
11.3,107.7,59
32.9,111.8,68
7.5,131.5,97
16.2,127.5,23
33.9,186.2,48
0.8,89.2,98
12.3,117.3,84
5.8,147.1,65
27.0,135.3,33
28.8,192.1,34
7.8,7.8,24
12.8,96.1,47
-4.3,124.1,73
39.3,84.0,47
23.9,54.9,69
32.6,23.7,50
16.9,175.3,91
13.1,19.4,20
-3.1,197.0,24
21.8,118.3,48
12.2,173.4,58
34.0,165.3,89
26.4,104.8,36
0.1,134.1,80
6.3,128.2,81
-9.6,155.6,79
34.9,31.7,49
-2.2,144.5,70
5.0,67.2,34
24.3,118.5,86
13.3,105.9,22
-3.0,142.1,24
1.6,199.7,92
5.0,75.5,73
23.5,182.2,96
4.0,130.6,98
-1.7,151.8,87
-9.2,160.2,37
15.4,90.7,62
20.5,139.7,45
2.2,87.6,49
10.3,79.7,39
27.7,99.5,63
11.5,125.5,51
37.8,66.5,95
0.7,48.2,40
-2.0,7.4,25
31.3,71.6,75
33.6,142.5,60
22.3,193.2,48
3.5,153.9,76
28.3,62.3,74
22.2,82.0,76
36.2,182.7,27
12.4,91.2,65
37.5,80.1,26
-5.6,14.1,23
34.9,6.2,88
32.5,118.0,53
27.6,165.8,78
0.3,104.0,74
6.0,116.4,88
1.6,196.4,47
0.6,181.2,55
0.8,90.1,45
9.8,116.9,77
4.6,79.7,92
21.2,128.8,76
34.9,97.5,90
31.1,63.8,47
9.0,2.7,78
11.2,14.9,22
38.5,166.4,41
1.0,129.8,36
6.3,135.3,50
21.1,121.4,53
23.0,138.2,86
-3.7,149.2,71
8.7,99.0,53
6.5,62.2,78
26.5,101.3,95
14.4,186.4,100
-8.0,53.8,30
-9.6,110.4,68
16.2,147.6,76
7.6,174.1,90
37.3,24.1,63
15.9,99.1,84
20.7,93.1,93
12.2,59.8,90
14.8,154.7,34
24.0,24.6,54
-3.3,6.3,79
0.4,1.3,61
0.0,29.8,25
7.5,134.9,34
4.7,3.5,54
5.9,38.5,20
8.1,89.1,83
16.2,34.3,67
6.7,14.0,56
27.3,28.4,74
14.3,169.5,89
16.7,111.6,48
21.9,90.1,74
31.6,68.3,86
31.4,107.1,28
-3.1,19.5,55
24.6,67.8,30
8.5,148.3,76
-0.2,127.1,94
30.2,67.7,47
-2.9,190.4,39
20.7,164.0,82
-6.9,23.8,64
-3.7,141.8,72
35.3,187.1,75
29.4,167.2,39
16.6,62.7,70
0.2,183.9,22
-3.5,177.4,20
2.5,16.2,22
-4.4,20.0,66
32.3,184.9,55
0.9,148.0,69
16.3,162.6,67
18.4,148.7,95
34.8,31.4,93
30.3,28.3,68
-7.4,184.5,57
34.3,126.8,20
23.2,17.8,92
3.3,59.2,27
33.5,69.5,54
-4.4,78.6,28
0.7,29.0,52
22.8,62.6,35
38.2,176.8,59
2.2,175.5,45
22.8,181.8,60
2.9,94.0,45
36.8,199.7,81
17.2,3.3,72
-3.8,109.6,28
39.2,185.5,71
19.2,73.7,28
24.5,71.0,92
27.2,86.6,47
18.2,182.6,52
-5.2,130.6,71
32.1,149.6,52
18.7,105.2,70
10.4,81.9,21
23.7,86.1,58
14.7,122.4,55
11.8,160.9,24
38.5,173.6,93
37.2,174.2,83
37.0,180.8,84
21.8,117.0,82
37.2,35.6,87
34.1,176.6,68
-6.2,162.6,84
25.3,178.5,31
35.6,74.8,98
31.4,2.8,58
22.8,128.2,56
-3.2,38.0,28
40.0,106.9,84
18.2,5.0,37
17.9,199.3,30
0.1,14.2,37
-4.4,118.9,95
34.8,69.3,69
21.3,139.9,64
2.3,52.4,88
20.9,133.7,71
22.7,174.0,85
4.2,94.6,64
-10.0,69.9,34
19.6,50.6,36
8.2,69.1,73
39.2,110.5,50
6.0,148.3,73
29.6,85.2,76
-0.7,78.3,66
-9.3,106.5,39
9.9,53.4,38
39.6,198.1,51
-5.1,113.5,43
22.5,198.1,49
13.0,171.2,93
2.0,159.8,79
22.6,131.9,62
24.1,20.0,99
-1.2,119.4,37
24.9,92.6,44
13.0,43.9,48
28.6,10.0,42
-0.8,54.0,47
24.8,182.4,27
39.0,26.0,82
28.7,55.6,40
34.9,131.2,53
10.0,148.4,35
10.7,133.3,69
38.3,112.7,75
16.0,9.2,78
30.5,15.4,47
24.5,163.0,44
35.2,13.0,72
25.0,162.0,87
35.3,70.8,98
14.0,110.7,29
-0.4,63.4,57
6.1,10.4,65
-9.1,186.6,86
8.5,122.9,86
7.7,186.2,95
19.3,148.0,83
1.6,163.9,27
3.2,143.4,80
6.2,46.3,51
31.8,58.0,72
-5.1,152.7,85
-9.7,36.1,37
5.5,74.1,76
-3.7,36.7,59
1.8,113.3,88
36.9,143.7,34
9.6,42.6,60
-2.9,26.0,58
20.8,52.7,59
9.1,23.4,45
-10.0,77.0,87
34.2,138.4,67
0.3,14.4,84
17.8,145.1,63
-5.2,196.5,62
15.2,81.9,100
-3.7,111.8,61
28.2,179.2,72
23.2,175.8,67
21.1,23.1,48
10.8,116.1,45
26.9,126.5,40
24.9,31.5,45
4.2,108.9,53
10.5,149.8,27
37.6,140.5,53
19.1,105.7,46
-2.1,171.8,85
24.4,167.6,71
19.1,143.7,62
18.1,164.1,47
8.2,53.1,99
37.8,182.8,94
7.9,107.1,47
5.5,56.2,97
5.2,188.5,57
33.5,75.2,86
36.8,22.6,75
-4.1,199.9,56
4.8,26.5,36
29.8,27.8,24
15.1,154.4,60
25.3,164.5,64
34.8,157.3,44
14.2,199.0,76
20.6,9.8,88
32.3,6.5,60
28.1,3.8,51
11.5,23.5,68
25.7,65.8,55
35.1,152.0,98
5.4,25.3,30
29.3,82.5,98
3.1,121.7,89
-5.6,70.2,78
2.2,76.5,56
21.5,143.4,99
30.1,10.6,87
11.2,90.6,47
-5.9,108.7,49
3.9,68.8,76
28.1,177.7,52
14.5,70.3,24
12.0,140.8,67
0.0,154.8,37
37.8,53.8,22
0.7,29.8,46
39.0,0.5,81
28.3,152.8,49
37.9,37.9,73
6.3,140.8,24
15.9,41.4,29
-4.5,194.9,89
-9.7,23.7,34
32.1,26.8,37
-6.8,69.1,37
20.4,23.2,93
-9.2,151.8,53
34.5,4.8,92
19.9,27.3,32
38.5,172.6,40
38.5,86.7,90
20.9,144.7,50
37.6,118.3,25
5.6,87.3,100
21.2,43.3,46
17.9,144.5,100
21.6,15.6,39
5.4,134.2,20
36.1,179.4,27
33.7,27.7,93
27.6,49.5,74
19.0,143.6,22
31.8,32.3,44
24.0,80.4,61
-5.8,177.4,45
20.9,110.5,90
3.6,134.6,85
34.8,84.4,59
-8.1,1.3,94
39.0,63.2,48
20.4,161.4,92
